time_index,air_temperature,dhi,dni,ghi,surface_albedo,wind_speed
2021-08-24 15:30:00-07:00,28.9,138,3,140,0.18,2.6
2021-08-24 16:30:00-07:00,28.2,159,330,296,0.18,2.4
2021-08-24 17:30:00-07:00,25.2,79,13,82,0.18,1.0
2021-08-24 18:30:00-07:00,23.4,9,0,9,0.18,0.6
2021-08-24 19:30:00-07:00,22.2,0,0,0,0.18,0.4
2021-08-24 20:30:00-07:00,20.6,0,0,0,0.18,0.6
2021-08-24 21:30:00-07:00,19.0,0,0,0,0.18,1.1
2021-08-24 22:30:00-07:00,18.1,0,0,0,0.18,1.6
2021-08-24 23:30:00-07:00,17.6,0,0,0,0.18,2.1
2021-08-25 00:30:00-07:00,17.1,0,0,0,0.18,2.3
2021-08-25 01:30:00-07:00,16.7,0,0,0,0.18,2.4
2021-08-25 02:30:00-07:00,16.3,0,0,0,0.18,2.3
2021-08-25 03:30:00-07:00,16.1,0,0,0,0.18,2.4
2021-08-25 04:30:00-07:00,15.9,0,0,0,0.18,2.7
2021-08-25 05:30:00-07:00,17.2,0,0,0,0.18,3.4
2021-08-25 06:30:00-07:00,20.2,44,614,172,0.18,3.6
2021-08-25 07:30:00-07:00,24.0,63,785,376,0.18,2.8
2021-08-25 08:30:00-07:00,27.1,75,872,572,0.18,1.7
2021-08-25 09:30:00-07:00,29.2,83,917,735,0.18,1.4
2021-08-25 10:30:00-07:00,30.5,89,944,854,0.18,1.6
2021-08-25 11:30:00-07:00,31.3,91,955,915,0.18,1.8
2021-08-25 12:30:00-07:00,31.6,451,154,584,0.18,1.9
2021-08-25 13:30:00-07:00,31.4,387,336,661,0.18,1.8
2021-08-25 14:30:00-07:00,30.8,353,215,508,0.18,1.2
2021-08-25 15:30:00-07:00,29.7,235,390,462,0.18,0.4
2021-08-25 16:30:00-07:00,29.0,172,215,261,0.18,0.1
2021-08-25 17:30:00-07:00,25.8,76,276,137,0.18,0.5
2021-08-25 18:30:00-07:00,23.2,9,0,9,0.18,0.7
2021-08-25 19:30:00-07:00,21.1,0,0,0,0.18,1.2
2021-08-25 20:30:00-07:00,19.9,0,0,0,0.18,2.0
2021-08-25 21:30:00-07:00,19.2,0,0,0,0.18,2.8
2021-08-25 22:30:00-07:00,18.7,0,0,0,0.18,3.2
2021-08-25 23:30:00-07:00,18.2,0,0,0,0.18,3.4
2021-08-26 00:30:00-07:00,17.4,0,0,0,0.18,3.6
2021-08-26 01:30:00-07:00,16.8,0,0,0,0.18,3.9
2021-08-26 02:30:00-07:00,16.5,0,0,0,0.18,4.1
2021-08-26 03:30:00-07:00,16.3,0,0,0,0.18,4.2
2021-08-26 04:30:00-07:00,16.2,0,0,0,0.18,4.1
2021-08-26 05:30:00-07:00,17.6,0,0,0,0.18,4.2
2021-08-26 06:30:00-07:00,20.8,43,615,170,0.18,4.2
2021-08-26 07:30:00-07:00,24.8,60,797,376,0.18,4.2
2021-08-26 08:30:00-07:00,28.1,70,887,574,0.18,4.0
2021-08-26 09:30:00-07:00,30.0,77,936,739,0.18,3.1
2021-08-26 10:30:00-07:00,31.4,81,964,859,0.18,2.2
2021-08-26 11:30:00-07:00,32.3,81,979,923,0.18,1.5
2021-08-26 12:30:00-07:00,32.7,231,770,895,0.18,1.0
2021-08-26 13:30:00-07:00,32.6,85,953,859,0.18,1.1
2021-08-26 14:30:00-07:00,32.0,177,743,708,0.18,1.2
2021-08-26 15:30:00-07:00,30.9,244,51,273,0.18,1.0
2021-08-26 16:30:00-07:00,30.2,127,490,326,0.18,0.8
2021-08-26 17:30:00-07:00,26.8,71,316,139,0.19,0.5
2021-08-26 18:30:00-07:00,24.5,8,0,8,0.19,0.8
2021-08-26 19:30:00-07:00,22.8,0,0,0,0.19,1.0
2021-08-26 20:30:00-07:00,21.6,0,0,0,0.19,0.9
2021-08-26 21:30:00-07:00,21.2,0,0,0,0.19,0.7
2021-08-26 22:30:00-07:00,20.8,0,0,0,0.19,0.9
2021-08-26 23:30:00-07:00,19.5,0,0,0,0.19,1.7
2021-08-27 00:30:00-07:00,18.0,0,0,0,0.19,2.4
2021-08-27 01:30:00-07:00,16.1,0,0,0,0.19,2.2
2021-08-27 02:30:00-07:00,14.9,0,0,0,0.19,1.6
2021-08-27 03:30:00-07:00,14.5,0,0,0,0.19,1.0
2021-08-27 04:30:00-07:00,14.1,0,0,0,0.19,0.7
2021-08-27 05:30:00-07:00,14.6,0,0,0,0.19,0.9
2021-08-27 06:30:00-07:00,16.7,46,532,154,0.19,1.1
2021-08-27 07:30:00-07:00,19.5,65,791,376,0.19,0.8
2021-08-27 08:30:00-07:00,22.6,77,886,578,0.19,0.3
2021-08-27 09:30:00-07:00,25.7,88,931,745,0.19,0.4
2021-08-27 10:30:00-07:00,28.4,93,960,866,0.19,0.6
2021-08-27 11:30:00-07:00,30.5,95,975,930,0.19,0.8
2021-08-27 12:30:00-07:00,32.0,94,977,932,0.19,0.8
2021-08-27 13:30:00-07:00,32.7,91,961,868,0.19,0.6
2021-08-27 14:30:00-07:00,32.7,247,584,662,0.19,0.6
2021-08-27 15:30:00-07:00,31.9,190,519,487,0.19,0.9
2021-08-27 16:30:00-07:00,31.2,169,95,207,0.19,1.0
2021-08-27 17:30:00-07:00,25.6,75,234,124,0.19,0.6
2021-08-27 18:30:00-07:00,21.8,6,0,6,0.19,0.4
2021-08-27 19:30:00-07:00,20.2,0,0,0,0.19,0.3
2021-08-27 20:30:00-07:00,19.6,0,0,0,0.19,0.9
2021-08-27 21:30:00-07:00,18.5,0,0,0,0.19,1.8
2021-08-27 22:30:00-07:00,17.3,0,0,0,0.19,2.4
2021-08-27 23:30:00-07:00,16.4,0,0,0,0.19,2.8
2021-08-28 00:30:00-07:00,15.4,0,0,0,0.19,3.0
2021-08-28 01:30:00-07:00,14.4,0,0,0,0.19,3.0
2021-08-28 02:30:00-07:00,13.4,0,0,0,0.19,2.8
2021-08-28 03:30:00-07:00,12.4,0,0,0,0.19,2.3
2021-08-28 04:30:00-07:00,11.4,0,0,0,0.19,1.7
2021-08-28 05:30:00-07:00,12.4,0,0,0,0.19,1.4
2021-08-28 06:30:00-07:00,15.2,56,421,140,0.19,1.5
2021-08-28 07:30:00-07:00,18.0,57,827,381,0.19,1.7
2021-08-28 08:30:00-07:00,20.4,66,916,582,0.19,1.9
2021-08-28 09:30:00-07:00,22.7,72,969,753,0.19,2.1
2021-08-28 10:30:00-07:00,24.6,76,996,874,0.19,2.7
2021-08-28 11:30:00-07:00,25.9,79,1005,938,0.19,3.3
2021-08-28 12:30:00-07:00,26.5,80,1000,935,0.19,3.9
2021-08-28 13:30:00-07:00,26.4,78,984,871,0.19,4.3
2021-08-28 14:30:00-07:00,25.8,81,942,747,0.19,4.4
2021-08-28 15:30:00-07:00,24.8,74,892,581,0.19,4.1
2021-08-28 16:30:00-07:00,24.2,63,798,380,0.19,3.9
2021-08-28 17:30:00-07:00,20.4,45,613,172,0.19,2.5
2021-08-28 18:30:00-07:00,17.3,0,0,0,0.19,1.6
2021-08-28 19:30:00-07:00,15.8,0,0,0,0.19,1.3
2021-08-28 20:30:00-07:00,14.9,0,0,0,0.19,1.2
2021-08-28 21:30:00-07:00,14.3,0,0,0,0.19,1.1
2021-08-28 22:30:00-07:00,14.0,0,0,0,0.19,1.1
2021-08-28 23:30:00-07:00,13.7,0,0,0,0.19,1.2
2021-08-29 00:30:00-07:00,13.5,0,0,0,0.19,1.2
2021-08-29 01:30:00-07:00,13.2,0,0,0,0.19,1.2
2021-08-29 02:30:00-07:00,12.8,0,0,0,0.19,1.1
2021-08-29 03:30:00-07:00,12.5,0,0,0,0.19,1.0
2021-08-29 04:30:00-07:00,12.4,0,0,0,0.19,1.0
2021-08-29 05:30:00-07:00,14.1,0,0,0,0.19,1.2
2021-08-29 06:30:00-07:00,17.6,44,580,159,0.19,1.2
2021-08-29 07:30:00-07:00,21.2,63,775,364,0.19,0.7
2021-08-29 08:30:00-07:00,24.1,74,873,562,0.19,0.8
2021-08-29 09:30:00-07:00,26.3,81,929,731,0.19,1.5
2021-08-29 10:30:00-07:00,28.0,85,958,851,0.19,2.1
2021-08-29 11:30:00-07:00,29.2,89,972,915,0.19,2.7
2021-08-29 12:30:00-07:00,29.8,89,972,916,0.19,3.1
2021-08-29 13:30:00-07:00,29.9,86,960,855,0.19,3.3
2021-08-29 14:30:00-07:00,29.6,79,933,735,0.19,3.4
2021-08-29 15:30:00-07:00,28.8,73,882,570,0.19,3.2
2021-08-29 16:30:00-07:00,28.3,62,791,372,0.19,3.2
2021-08-29 17:30:00-07:00,24.0,44,599,165,0.19,1.9
2021-08-29 18:30:00-07:00,21.0,0,0,0,0.19,1.8
2021-08-29 19:30:00-07:00,19.8,0,0,0,0.19,2.3
2021-08-29 20:30:00-07:00,19.0,0,0,0,0.19,2.5
2021-08-29 21:30:00-07:00,18.4,0,0,0,0.19,2.6
2021-08-29 22:30:00-07:00,18.2,0,0,0,0.19,2.8
2021-08-29 23:30:00-07:00,17.9,0,0,0,0.19,2.8
2021-08-30 00:30:00-07:00,17.2,0,0,0,0.19,2.4
2021-08-30 01:30:00-07:00,16.7,0,0,0,0.19,2.2
2021-08-30 02:30:00-07:00,16.1,0,0,0,0.19,2.1
2021-08-30 03:30:00-07:00,15.7,0,0,0,0.19,2.0
2021-08-30 04:30:00-07:00,15.5,0,0,0,0.19,2.0
2021-08-30 05:30:00-07:00,16.8,0,0,0,0.19,2.4
2021-08-30 06:30:00-07:00,19.9,67,251,116,0.19,2.5
2021-08-30 07:30:00-07:00,23.8,56,811,369,0.19,1.2
2021-08-30 08:30:00-07:00,27.4,66,900,567,0.19,0.6
2021-08-30 09:30:00-07:00,29.7,72,949,733,0.19,1.2
2021-08-30 10:30:00-07:00,31.2,76,975,853,0.19,1.9
2021-08-30 11:30:00-07:00,32.2,79,985,915,0.19,2.5
2021-08-30 12:30:00-07:00,32.7,80,984,915,0.19,3.0
2021-08-30 13:30:00-07:00,32.7,79,968,851,0.19,3.4
2021-08-30 14:30:00-07:00,32.3,75,934,728,0.19,3.7
2021-08-30 15:30:00-07:00,31.3,70,878,561,0.19,4.0
2021-08-30 16:30:00-07:00,30.6,60,782,363,0.19,4.1
2021-08-30 17:30:00-07:00,26.5,43,582,157,0.19,3.5
2021-08-30 18:30:00-07:00,23.5,0,0,0,0.19,3.2
2021-08-30 19:30:00-07:00,22.0,0,0,0,0.19,3.1
2021-08-30 20:30:00-07:00,21.0,0,0,0,0.19,3.0
2021-08-30 21:30:00-07:00,20.3,0,0,0,0.19,2.9
2021-08-30 22:30:00-07:00,19.6,0,0,0,0.19,2.7
2021-08-30 23:30:00-07:00,19.0,0,0,0,0.19,2.3
2021-08-31 00:30:00-07:00,18.3,0,0,0,0.19,2.0
2021-08-31 01:30:00-07:00,17.9,0,0,0,0.19,2.2
2021-08-31 02:30:00-07:00,17.8,0,0,0,0.19,3.1
2021-08-31 03:30:00-07:00,17.3,0,0,0,0.19,4.2
2021-08-31 04:30:00-07:00,16.8,0,0,0,0.19,4.8
2021-08-31 05:30:00-07:00,17.6,0,0,0,0.19,5.1
2021-08-31 06:30:00-07:00,20.4,51,449,137,0.19,4.8
2021-08-31 07:30:00-07:00,24.3,132,406,288,0.19,3.7
2021-08-31 08:30:00-07:00,27.7,70,869,551,0.19,1.6
2021-08-31 09:30:00-07:00,29.8,77,916,713,0.19,1.1
2021-08-31 10:30:00-07:00,31.0,80,945,829,0.19,2.3
2021-08-31 11:30:00-07:00,31.7,83,954,889,0.19,3.0
2021-08-31 12:30:00-07:00,31.8,86,947,886,0.19,3.0
2021-08-31 13:30:00-07:00,31.1,86,928,823,0.19,2.6
2021-08-31 14:30:00-07:00,29.4,144,6,149,0.19,2.3
2021-08-31 15:30:00-07:00,27.5,253,230,380,0.19,2.5
2021-08-31 16:30:00-07:00,26.6,78,0,78,0.19,2.7
2021-08-31 17:30:00-07:00,18.8,11,0,11,0.22,1.3
2021-08-31 18:30:00-07:00,17.6,0,0,0,0.22,0.8
2021-08-31 19:30:00-07:00,16.8,0,0,0,0.22,0.8
2021-08-31 20:30:00-07:00,15.9,0,0,0,0.22,0.7
2021-08-31 21:30:00-07:00,15.1,0,0,0,0.22,0.8
2021-08-31 22:30:00-07:00,14.7,0,0,0,0.22,0.9
2021-08-31 23:30:00-07:00,14.5,0,0,0,0.22,0.7
2021-09-01 00:30:00-07:00,14.1,0,0,0,0.22,0.4
2021-09-01 01:30:00-07:00,13.6,0,0,0,0.22,0.3
2021-09-01 02:30:00-07:00,13.1,0,0,0,0.22,0.3
2021-09-01 03:30:00-07:00,12.7,0,0,0,0.22,0.3
2021-09-01 04:30:00-07:00,12.7,0,0,0,0.22,0.4
2021-09-01 05:30:00-07:00,13.8,0,0,0,0.22,0.6
2021-09-01 06:30:00-07:00,16.4,41,590,153,0.22,1.1
2021-09-01 07:30:00-07:00,20.0,157,207,236,0.22,1.2
2021-09-01 08:30:00-07:00,23.6,242,71,281,0.22,0.9
2021-09-01 09:30:00-07:00,25.9,336,117,417,0.22,0.6
2021-09-01 10:30:00-07:00,27.2,340,434,683,0.22,0.6
2021-09-01 11:30:00-07:00,27.9,408,70,467,0.22,1.2
2021-09-01 12:30:00-07:00,28.3,434,221,620,0.22,1.7
2021-09-01 13:30:00-07:00,28.5,367,60,414,0.22,2.0
2021-09-01 14:30:00-07:00,28.5,334,241,500,0.22,1.8
2021-09-01 15:30:00-07:00,27.8,187,498,461,0.22,1.3
2021-09-01 16:30:00-07:00,27.2,116,486,300,0.22,0.9
2021-09-01 17:30:00-07:00,23.2,46,489,138,0.21,0.4
2021-09-01 18:30:00-07:00,21.0,0,0,0,0.21,0.8
2021-09-01 19:30:00-07:00,19.6,0,0,0,0.21,1.2
2021-09-01 20:30:00-07:00,18.2,0,0,0,0.21,1.7
2021-09-01 21:30:00-07:00,16.8,0,0,0,0.21,2.1
2021-09-01 22:30:00-07:00,15.6,0,0,0,0.21,2.3
2021-09-01 23:30:00-07:00,14.6,0,0,0,0.21,2.5
2021-09-02 00:30:00-07:00,13.4,0,0,0,0.21,2.5
2021-09-02 01:30:00-07:00,12.4,0,0,0,0.21,2.3
2021-09-02 02:30:00-07:00,11.8,0,0,0,0.21,2.0
2021-09-02 03:30:00-07:00,11.4,0,0,0,0.21,1.8
2021-09-02 04:30:00-07:00,10.7,0,0,0,0.21,1.7
2021-09-02 05:30:00-07:00,11.4,0,0,0,0.21,2.3
2021-09-02 06:30:00-07:00,14.5,36,658,159,0.21,2.5
2021-09-02 07:30:00-07:00,18.6,51,842,369,0.21,1.9
2021-09-02 08:30:00-07:00,22.1,61,926,569,0.21,1.5
2021-09-02 09:30:00-07:00,24.3,68,971,736,0.21,1.5
2021-09-02 10:30:00-07:00,26.0,73,995,856,0.21,1.6
2021-09-02 11:30:00-07:00,27.2,74,1004,915,0.21,1.8
2021-09-02 12:30:00-07:00,28.2,74,1004,915,0.21,1.9
2021-09-02 13:30:00-07:00,28.6,72,988,849,0.21,1.7
2021-09-02 14:30:00-07:00,28.7,108,895,722,0.21,1.5
2021-09-02 15:30:00-07:00,28.1,251,129,322,0.21,1.2
2021-09-02 16:30:00-07:00,27.6,71,687,328,0.21,1.0
2021-09-02 17:30:00-07:00,23.0,41,526,137,0.21,1.0
2021-09-02 18:30:00-07:00,19.7,0,0,0,0.21,0.9
2021-09-02 19:30:00-07:00,18.1,0,0,0,0.21,0.7
2021-09-02 20:30:00-07:00,17.2,0,0,0,0.21,1.1
2021-09-02 21:30:00-07:00,16.2,0,0,0,0.21,1.8
2021-09-02 22:30:00-07:00,15.5,0,0,0,0.21,2.2
2021-09-02 23:30:00-07:00,15.1,0,0,0,0.21,2.3
2021-09-03 00:30:00-07:00,14.4,0,0,0,0.21,2.2
2021-09-03 01:30:00-07:00,13.7,0,0,0,0.21,2.1
2021-09-03 02:30:00-07:00,13.0,0,0,0,0.21,1.9
2021-09-03 03:30:00-07:00,12.5,0,0,0,0.21,1.8
2021-09-03 04:30:00-07:00,12.2,0,0,0,0.21,1.7
2021-09-03 05:30:00-07:00,13.9,0,0,0,0.21,1.7
2021-09-03 06:30:00-07:00,18.0,43,513,137,0.21,2.0
2021-09-03 07:30:00-07:00,22.3,140,334,265,0.21,1.7
2021-09-03 08:30:00-07:00,25.4,60,923,564,0.21,1.0
2021-09-03 09:30:00-07:00,27.1,335,207,477,0.21,1.2
2021-09-03 10:30:00-07:00,28.3,400,184,544,0.21,1.7
2021-09-03 11:30:00-07:00,29.2,360,515,789,0.21,2.2
2021-09-03 12:30:00-07:00,29.8,78,992,905,0.21,2.6
2021-09-03 13:30:00-07:00,30.0,292,24,311,0.21,2.8
2021-09-03 14:30:00-07:00,29.7,158,756,675,0.21,2.9
2021-09-03 15:30:00-07:00,28.7,209,416,435,0.21,2.9
2021-09-03 16:30:00-07:00,28.1,72,675,322,0.21,2.8
2021-09-03 17:30:00-07:00,23.3,58,277,108,0.21,1.5
2021-09-03 18:30:00-07:00,20.8,0,0,0,0.21,1.0
2021-09-03 19:30:00-07:00,19.5,0,0,0,0.21,0.6
2021-09-03 20:30:00-07:00,18.2,0,0,0,0.21,0.8
2021-09-03 21:30:00-07:00,17.1,0,0,0,0.21,1.3
2021-09-03 22:30:00-07:00,15.9,0,0,0,0.21,1.7
2021-09-03 23:30:00-07:00,15.3,0,0,0,0.21,1.8
2021-09-04 00:30:00-07:00,14.9,0,0,0,0.21,1.9
2021-09-04 01:30:00-07:00,14.5,0,0,0,0.21,1.9
2021-09-04 02:30:00-07:00,14.0,0,0,0,0.21,1.8
2021-09-04 03:30:00-07:00,13.6,0,0,0,0.21,1.8
2021-09-04 04:30:00-07:00,13.2,0,0,0,0.21,1.6
2021-09-04 05:30:00-07:00,14.6,0,0,0,0.21,1.6
2021-09-04 06:30:00-07:00,18.5,34,654,152,0.21,1.8
2021-09-04 07:30:00-07:00,22.5,48,836,359,0.21,1.2
2021-09-04 08:30:00-07:00,25.7,58,919,558,0.21,0.9
2021-09-04 09:30:00-07:00,28.3,65,961,721,0.21,1.5
2021-09-04 10:30:00-07:00,30.2,70,982,837,0.21,2.0
2021-09-04 11:30:00-07:00,31.7,73,989,896,0.21,2.4
2021-09-04 12:30:00-07:00,32.7,75,984,892,0.21,2.8
2021-09-04 13:30:00-07:00,33.1,282,598,747,0.21,3.0
2021-09-04 14:30:00-07:00,32.5,315,300,518,0.21,2.7
2021-09-04 15:30:00-07:00,30.6,247,164,335,0.21,1.9
2021-09-04 16:30:00-07:00,29.4,129,371,265,0.21,1.3
2021-09-04 17:30:00-07:00,25.5,50,0,50,0.21,1.0
2021-09-04 18:30:00-07:00,24.0,0,0,0,0.21,0.7
2021-09-04 19:30:00-07:00,23.3,0,0,0,0.21,0.8
2021-09-04 20:30:00-07:00,22.1,0,0,0,0.21,1.2
2021-09-04 21:30:00-07:00,20.3,0,0,0,0.21,1.5
2021-09-04 22:30:00-07:00,19.4,0,0,0,0.21,2.0
2021-09-04 23:30:00-07:00,19.2,0,0,0,0.21,2.5
2021-09-05 00:30:00-07:00,18.3,0,0,0,0.21,2.3
2021-09-05 01:30:00-07:00,17.3,0,0,0,0.21,1.7
2021-09-05 02:30:00-07:00,16.5,0,0,0,0.21,1.6
2021-09-05 03:30:00-07:00,15.8,0,0,0,0.21,1.8
2021-09-05 04:30:00-07:00,15.3,0,0,0,0.21,1.9
2021-09-05 05:30:00-07:00,16.4,0,0,0,0.21,2.3
2021-09-05 06:30:00-07:00,19.1,38,593,144,0.21,2.7
2021-09-05 07:30:00-07:00,23.1,57,788,348,0.21,2.4
2021-09-05 08:30:00-07:00,27.8,70,878,544,0.21,2.2
2021-09-05 09:30:00-07:00,31.0,78,928,709,0.21,2.1
2021-09-05 10:30:00-07:00,32.8,83,953,824,0.21,2.1
2021-09-05 11:30:00-07:00,33.8,80,974,887,0.21,2.4
2021-09-05 12:30:00-07:00,34.3,82,967,882,0.21,2.7
2021-09-05 13:30:00-07:00,34.2,171,814,801,0.21,2.9
2021-09-05 14:30:00-07:00,33.5,82,909,694,0.21,3.0
2021-09-05 15:30:00-07:00,32.3,90,798,515,0.21,2.9
2021-09-05 16:30:00-07:00,31.5,129,18,135,0.21,2.7
2021-09-05 17:30:00-07:00,26.3,59,33,65,0.2,1.3
2021-09-05 18:30:00-07:00,23.6,0,0,0,0.2,1.1
2021-09-05 19:30:00-07:00,22.1,0,0,0,0.2,1.2
2021-09-05 20:30:00-07:00,20.7,0,0,0,0.2,1.4
2021-09-05 21:30:00-07:00,19.7,0,0,0,0.2,1.8
2021-09-05 22:30:00-07:00,19.0,0,0,0,0.2,2.2
2021-09-05 23:30:00-07:00,18.3,0,0,0,0.2,2.4
2021-09-06 00:30:00-07:00,17.6,0,0,0,0.2,2.5
2021-09-06 01:30:00-07:00,17.0,0,0,0,0.2,2.5
2021-09-06 02:30:00-07:00,16.7,0,0,0,0.2,2.6
2021-09-06 03:30:00-07:00,16.5,0,0,0,0.2,2.8
2021-09-06 04:30:00-07:00,16.3,0,0,0,0.2,2.9
2021-09-06 05:30:00-07:00,17.2,0,0,0,0.2,3.4
2021-09-06 06:30:00-07:00,19.7,10,0,10,0.2,3.6
2021-09-06 07:30:00-07:00,23.6,113,477,287,0.2,3.6
2021-09-06 08:30:00-07:00,27.2,117,715,501,0.2,3.6
2021-09-06 09:30:00-07:00,29.4,209,633,637,0.2,3.5
2021-09-06 10:30:00-07:00,30.7,309,535,723,0.2,3.3
2021-09-06 11:30:00-07:00,31.6,366,483,764,0.2,3.2
2021-09-06 12:30:00-07:00,31.8,369,435,727,0.2,3.1
2021-09-06 13:30:00-07:00,31.5,391,194,540,0.2,3.0
2021-09-06 14:30:00-07:00,30.7,303,330,524,0.2,3.0
2021-09-06 15:30:00-07:00,29.4,161,8,165,0.2,3.0
2021-09-06 16:30:00-07:00,28.6,118,6,120,0.2,3.1
2021-09-06 17:30:00-07:00,24.5,26,0,26,0.2,2.0
2021-09-06 18:30:00-07:00,22.5,0,0,0,0.2,1.5
2021-09-06 19:30:00-07:00,21.1,0,0,0,0.2,1.4
2021-09-06 20:30:00-07:00,19.8,0,0,0,0.2,1.4
2021-09-06 21:30:00-07:00,18.5,0,0,0,0.2,1.6
2021-09-06 22:30:00-07:00,17.2,0,0,0,0.2,1.6
2021-09-06 23:30:00-07:00,15.5,0,0,0,0.2,1.1
2021-09-07 00:30:00-07:00,13.7,0,0,0,0.2,0.6
2021-09-07 01:30:00-07:00,12.4,0,0,0,0.2,0.2
2021-09-07 02:30:00-07:00,11.7,0,0,0,0.2,0.2
2021-09-07 03:30:00-07:00,11.0,0,0,0,0.2,0.5
2021-09-07 04:30:00-07:00,10.0,0,0,0,0.2,0.7
2021-09-07 05:30:00-07:00,10.4,0,0,0,0.2,1.3
2021-09-07 06:30:00-07:00,12.4,37,601,140,0.2,2.0
2021-09-07 07:30:00-07:00,14.9,55,805,347,0.2,2.4
2021-09-07 08:30:00-07:00,17.7,65,898,545,0.2,2.8
2021-09-07 09:30:00-07:00,20.4,72,948,711,0.2,3.3
2021-09-07 10:30:00-07:00,23.0,77,972,827,0.2,3.7
2021-09-07 11:30:00-07:00,25.2,74,992,888,0.2,4.0
2021-09-07 12:30:00-07:00,26.9,75,986,883,0.2,4.1
2021-09-07 13:30:00-07:00,28.0,75,971,818,0.2,3.9
2021-09-07 14:30:00-07:00,28.2,72,935,694,0.2,3.7
2021-09-07 15:30:00-07:00,27.5,66,880,526,0.2,3.6
2021-09-07 16:30:00-07:00,26.9,100,513,279,0.2,3.6
2021-09-07 17:30:00-07:00,22.2,54,217,88,0.2,2.8
2021-09-07 18:30:00-07:00,19.5,0,0,0,0.2,2.5
2021-09-07 19:30:00-07:00,18.0,0,0,0,0.2,2.1
2021-09-07 20:30:00-07:00,16.5,0,0,0,0.2,1.6
2021-09-07 21:30:00-07:00,15.4,0,0,0,0.2,1.3
2021-09-07 22:30:00-07:00,14.7,0,0,0,0.2,1.4
2021-09-07 23:30:00-07:00,14.4,0,0,0,0.2,1.6
2021-09-08 00:30:00-07:00,14.2,0,0,0,0.2,1.8
2021-09-08 01:30:00-07:00,14.0,0,0,0,0.2,2.1
2021-09-08 02:30:00-07:00,13.9,0,0,0,0.2,2.3
2021-09-08 03:30:00-07:00,13.8,0,0,0,0.2,2.4
2021-09-08 04:30:00-07:00,13.6,0,0,0,0.2,2.4
2021-09-08 05:30:00-07:00,14.9,0,0,0,0.2,2.6
2021-09-08 06:30:00-07:00,18.3,34,611,138,0.2,2.8
2021-09-08 07:30:00-07:00,22.6,50,813,343,0.2,2.3
2021-09-08 08:30:00-07:00,26.2,174,516,448,0.2,2.2
2021-09-08 09:30:00-07:00,28.3,68,951,705,0.2,2.5
2021-09-08 10:30:00-07:00,29.9,325,436,660,0.2,2.7
2021-09-08 11:30:00-07:00,30.9,365,429,715,0.2,3.0
2021-09-08 12:30:00-07:00,30.9,304,24,323,0.2,3.7
2021-09-08 13:30:00-07:00,29.2,49,0,49,0.2,4.5
2021-09-08 14:30:00-07:00,26.7,321,205,456,0.2,4.5
2021-09-08 15:30:00-07:00,24.9,194,25,208,0.2,3.9
2021-09-08 16:30:00-07:00,24.1,100,499,272,0.2,3.6
2021-09-08 17:30:00-07:00,20.6,51,2,51,0.2,2.1
2021-09-08 18:30:00-07:00,18.4,0,0,0,0.2,1.9
2021-09-08 19:30:00-07:00,16.9,0,0,0,0.2,2.3
2021-09-08 20:30:00-07:00,15.9,0,0,0,0.2,2.7
2021-09-08 21:30:00-07:00,15.1,0,0,0,0.2,2.8
2021-09-08 22:30:00-07:00,14.4,0,0,0,0.2,2.5
2021-09-08 23:30:00-07:00,13.6,0,0,0,0.2,2.2
2021-09-09 00:30:00-07:00,13.0,0,0,0,0.2,2.2
2021-09-09 01:30:00-07:00,12.6,0,0,0,0.2,2.5
2021-09-09 02:30:00-07:00,12.2,0,0,0,0.2,2.5
2021-09-09 03:30:00-07:00,11.8,0,0,0,0.2,2.5
2021-09-09 04:30:00-07:00,11.5,0,0,0,0.2,2.5
2021-09-09 05:30:00-07:00,12.4,0,0,0,0.2,3.1
2021-09-09 06:30:00-07:00,15.5,39,571,134,0.2,3.7
2021-09-09 07:30:00-07:00,19.9,60,788,341,0.2,3.9
2021-09-09 08:30:00-07:00,23.4,72,888,541,0.2,4.1
2021-09-09 09:30:00-07:00,25.6,79,944,709,0.2,4.1
2021-09-09 10:30:00-07:00,27.3,210,730,769,0.2,4.0
2021-09-09 11:30:00-07:00,28.5,313,587,791,0.2,3.7
2021-09-09 12:30:00-07:00,29.2,81,990,884,0.2,3.3
2021-09-09 13:30:00-07:00,29.5,79,972,815,0.2,2.8
2021-09-09 14:30:00-07:00,29.3,196,643,618,0.2,2.5
2021-09-09 15:30:00-07:00,28.5,210,348,389,0.2,2.2
2021-09-09 16:30:00-07:00,28.0,123,340,238,0.2,2.1
2021-09-09 17:30:00-07:00,24.0,29,0,29,0.2,0.9
2021-09-09 18:30:00-07:00,22.0,0,0,0,0.2,0.9
2021-09-09 19:30:00-07:00,20.4,0,0,0,0.2,1.3
2021-09-09 20:30:00-07:00,18.8,0,0,0,0.2,1.8
2021-09-09 21:30:00-07:00,17.4,0,0,0,0.2,2.3
2021-09-09 22:30:00-07:00,16.2,0,0,0,0.2,2.7
2021-09-09 23:30:00-07:00,15.5,0,0,0,0.2,3.0
2021-09-10 00:30:00-07:00,14.8,0,0,0,0.2,3.2
2021-09-10 01:30:00-07:00,14.1,0,0,0,0.2,3.2
2021-09-10 02:30:00-07:00,13.3,0,0,0,0.2,3.0
2021-09-10 03:30:00-07:00,12.7,0,0,0,0.2,2.7
2021-09-10 04:30:00-07:00,12.4,0,0,0,0.2,2.5
